table_name,date,o,h,l,c,v,a
1000040,20210820,2710.21,2710.21,2655.16,2674.76,676.4,647953.8176
1000040,20210823,2675.56,2751.9,2673.72,2744.65,518.93,700821.0944
1000040,20210824,2747.1,2773.39,2742.17,2764.26,431.42,681384.2944
1000040,20210825,2770.0,2777.26,2721.37,2726.82,383.17,581254.3488
1000040,20210826,2723.13,2728.52,2676.85,2678.04,480.91,641603.8912
1000040,20210827,2675.41,2701.82,2655.81,2681.91,457.05,575878.0416
1000040,20210830,2685.63,2758.98,2685.63,2733.62,643.37,1036040.6016
1000040,20210831,2731.57,2731.57,2677.36,2713.74,905.43,973440.6144
1000040,20210901,2710.74,2742.25,2683.62,2736.81,893.06,889341.1328
1000040,20210902,2729.34,2732.13,2712.61,2723.24,725.35,773724.7744
1000040,20210903,2727.24,2744.54,2705.42,2716.86,688.42,730857.6768
1000040,20210906,2722.74,2749.57,2715.57,2742.4,643.07,737013.4016
1000040,20210907,2747.24,2775.69,2739.96,2758.03,754.46,843771.392
1000040,20210908,2764.99,2764.99,2720.03,2737.62,765.14,911803.392
1000040,20210909,2742.35,2785.35,2733.49,2766.06,947.57,1061427.5072
1000040,20210910,2756.44,2768.89,2737.27,2751.36,738.68,849573.7344
1000040,20210913,2749.04,2750.75,2702.33,2711.49,526.34,631444.736
1000040,20210914,2713.31,2727.26,2660.09,2672.69,633.6,703640.32
1000040,20210915,2667.44,2673.45,2643.84,2669.46,613.65,688055.9616
1000040,20210916,2665.24,2688.91,2619.2,2624.79,591.39,697502.72
1000040,20210917,2618.0,2634.77,2584.29,2625.92,542.87,681658.88
1000040,20210922,2600.09,2634.86,2594.44,2631.97,432.16,524124.8256
1000040,20210923,2645.64,2666.04,2645.05,2650.89,452.55,571078.2976
1000040,20210924,2641.73,2656.42,2627.44,2627.53,399.69,485791.5904
1000040,20210927,2637.15,2656.66,2578.08,2596.27,434.42,473544.6016
1000040,20210928,2585.52,2621.94,2580.68,2614.25,356.38,445175.552
1000040,20210929,2601.4,2601.95,2575.03,2582.63,361.84,461557.2992
1000040,20210930,2587.36,2599.04,2573.66,2585.23,313.6,398653.9264
1000040,20211008,2612.05,2639.35,2609.51,2621.38,437.43,451087.9232
1000040,20211011,2633.75,2729.45,2627.55,2712.39,723.6,842174.7712
1000040,20211012,2707.58,2715.68,2640.79,2656.04,651.82,752065.3824
1000040,20211013,2657.68,2669.52,2628.58,2658.62,404.86,481434.7776
1000040,20211014,2656.55,2662.21,2643.05,2653.33,367.32,394552.4992
1000040,20211015,2653.0,2676.02,2630.27,2653.7,466.47,581328.7936
1000040,20211018,2654.77,2656.47,2639.13,2652.25,387.06,447514.88
1000040,20211019,2654.26,2677.13,2649.24,2668.1,384.68,488943.5648
1000040,20211020,2670.69,2679.78,2649.87,2655.23,383.58,450578.176
1000040,20211021,2649.9,2654.32,2609.55,2623.14,337.02,401083.0336
1000040,20211022,2616.32,2635.59,2609.86,2626.48,352.18,396525.6192
1000040,20211025,2623.11,2684.13,2620.34,2682.99,344.05,496945.6128
1000040,20211026,2685.03,2703.93,2672.15,2683.94,323.22,467904.512
1000040,20211027,2710.2,2725.5,2665.36,2685.8,421.46,595275.6224
1000040,20211028,2679.78,2718.41,2677.96,2696.45,443.17,650688.8192
1000040,20211029,2702.49,2739.78,2694.94,2736.45,524.22,706904.6784
1000040,20211101,2780.4,2807.18,2777.69,2796.22,524.72,889065.2672
1000040,20211102,2824.15,2863.61,2798.1,2820.71,568.47,919039.488
1000040,20211103,2850.58,2856.71,2799.03,2819.89,1038.02,1465619.8656
1000040,20211104,2816.35,2902.73,2816.35,2898.37,722.21,1084797.1328
1000040,20211105,2931.13,2943.97,2893.0,2895.61,832.28,1229944.32
1000040,20211108,2899.58,2918.41,2886.98,2906.59,644.88,963492.9664
1000040,20211109,2905.27,2932.65,2883.95,2923.88,648.12,964829.696
1000040,20211110,2913.45,2927.24,2870.7,2910.1,586.61,829138.5344
1000040,20211111,2903.09,2949.29,2896.47,2942.48,612.17,1040530.1248
1000040,20211112,2941.86,3027.4,2941.86,3020.71,735.47,1216706.9696
1000040,20211115,3023.56,3051.4,2989.31,2998.1,701.86,1044139.52
1000040,20211116,2999.62,3069.47,2999.09,3062.56,829.91,1198733.0048
1000040,20211117,3050.04,3116.59,3044.26,3099.88,785.26,1151034.7776
1000040,20211118,3098.8,3100.91,3043.08,3043.17,773.26,1108886.016
1000040,20211119,3036.79,3069.08,3025.84,3059.7,655.37,917197.4144
1000040,20211122,3066.31,3115.91,3066.31,3101.36,583.57,1057108.6848
1000040,20211123,3102.14,3117.31,3084.27,3091.47,545.57,869279.4368
1000040,20211124,3095.87,3118.56,3073.28,3092.1,598.17,1007000.1664
1000040,20211125,3087.17,3103.45,3051.88,3057.01,517.31,752305.7152
1000040,20211126,3047.56,3057.01,3014.52,3035.71,596.35,847421.44
1000040,20211129,2990.47,3028.67,2981.37,3011.93,587.74,883295.5392
1000040,20211130,3035.25,3069.91,3027.67,3067.99,604.82,1028371.968
1000040,20211201,3068.05,3093.88,3051.11,3076.28,509.86,858905.7024
1000040,20211202,3066.43,3070.69,3033.76,3038.83,539.22,803102.3616
1000040,20211203,3035.34,3079.44,3035.34,3057.38,624.5,1100030.5664
1000040,20211206,3065.26,3065.26,3007.94,3007.94,504.3,789253.7856
1000040,20211207,3021.03,3026.17,2949.33,2980.23,495.2,721361.92
1000040,20211208,2978.51,3055.94,2978.34,3049.94,428.31,747979.7248
1000040,20211209,3044.66,3079.96,3038.42,3058.54,561.92,886022.8608
1000040,20211210,3056.52,3081.09,3049.71,3057.74,601.81,896423.424
1000040,20211213,3056.81,3118.08,3056.81,3101.64,781.69,970504.8064
1000040,20211214,3098.76,3161.69,3096.67,3151.14,953.23,1270559.5392
1000040,20211215,3145.85,3187.52,3142.32,3167.85,865.35,1238279.0656
1000040,20211216,3182.42,3201.46,3174.85,3201.37,859.19,1150294.6304
1000040,20211217,3181.06,3234.89,3161.76,3189.18,977.46,1443313.4592
1000040,20211220,3184.34,3193.21,3102.74,3104.43,961.27,1170716.4672
1000040,20211221,3107.97,3159.71,3107.97,3150.48,804.44,1000916.992
1000040,20211222,3151.58,3195.52,3147.59,3181.26,779.12,1018516.0704
1000040,20211223,3184.26,3189.61,3166.01,3171.72,630.81,861480.96
1000040,20211224,3168.39,3176.58,3111.16,3137.05,794.23,1105974.3744
1000040,20211227,3135.93,3149.43,3103.18,3119.01,631.96,870867.3536
1000040,20211228,3123.23,3137.31,3103.09,3131.87,614.38,870027.1616
1000040,20211229,3122.81,3140.45,3118.33,3125.84,616.77,925686.4768
1000040,20211230,3130.26,3175.93,3122.24,3172.95,679.11,916735.488
1000040,20211231,3182.49,3227.03,3168.29,3220.39,876.27,1149912.3712
1000040,20220104,3230.94,3270.71,3210.62,3265.64,1210.45,1437340.5696
1000040,20220105,3258.47,3263.85,3196.12,3219.15,1024.76,1263485.2352
1000040,20220106,3199.67,3232.01,3177.63,3214.21,772.07,1018285.3632
1000040,20220107,3216.33,3245.83,3182.51,3184.4,944.62,1132123.9552
1000040,20220110,3170.05,3195.71,3142.56,3179.62,818.32,964514.0992
1000040,20220111,3172.24,3184.07,3112.63,3127.67,740.13,909133.2096
1000040,20220112,3140.93,3159.99,3123.87,3153.66,708.85,910491.3408
1000040,20220113,3161.49,3167.47,3095.74,3096.04,646.03,828139.7248
1000040,20220114,3086.84,3130.51,3074.71,3105.62,645.46,761447.1168
1000040,20220117,3114.66,3182.17,3113.25,3176.79,694.96,959958.016
1000040,20220118,3188.32,3241.56,3186.44,3196.07,921.39,1113208.832
1000040,20220119,3194.17,3229.42,3178.47,3198.61,845.89,1132149.76
1000040,20220120,3191.42,3193.45,3138.57,3140.02,849.48,1066748.8256
1000040,20220121,3128.05,3146.53,3087.63,3090.68,761.0,940344.2176
1000040,20220124,3080.62,3120.92,3078.85,3104.37,735.29,873500.2624
1000040,20220125,3095.26,3098.94,2958.71,2958.71,898.95,951256.064
1000040,20220126,2970.37,3007.41,2965.67,3001.08,720.85,886255.4112
1000040,20220127,2999.5,3015.14,2924.85,2925.64,732.67,889362.432
1000040,20220128,2938.44,3002.19,2902.88,2954.1,732.51,889318.8096
1000040,20220207,2997.66,3000.2,2941.59,2949.12,620.96,739760.6912
1000040,20220208,2952.03,2999.06,2932.38,2996.59,869.51,826851.4304
1000040,20220209,2991.03,3091.95,2984.92,3089.1,1284.9,1088381.44
1000040,20220210,3067.45,3070.64,3028.43,3056.61,913.57,879965.2864
1000040,20220211,3040.5,3055.63,2998.93,3004.54,711.68,705058.3552
1000040,20220214,2993.0,3010.62,2971.12,2985.18,586.45,592392.96
1000040,20220215,2984.39,3040.88,2979.04,3035.72,562.56,664460.6464
1000040,20220216,3051.52,3068.61,3040.49,3049.07,602.61,687915.6224
1000040,20220217,3044.53,3073.36,3030.32,3056.68,609.83,734229.1456
1000040,20220218,3055.84,3086.24,3045.64,3080.2,554.4,661648.5376
1000040,20220221,3092.99,3138.05,3091.01,3127.61,1227.88,1152314.368
1000040,20220222,3099.06,3099.06,3044.05,3059.67,868.3,1050110.464
1000040,20220223,3059.02,3129.35,3059.02,3120.46,837.45,947852.6976
1000040,20220224,3102.36,3108.78,2993.45,3028.21,1142.61,1166537.9328
1000040,20220225,3052.5,3086.86,3042.51,3048.49,640.56,723222.272
1000040,20220228,3038.78,3057.87,3012.97,3049.77,582.3,669754.8288
1000040,20220301,3055.75,3113.54,3055.75,3094.5,710.99,964834.6112
1000040,20220302,3076.17,3076.17,3042.75,3072.25,583.09,753842.944
1000040,20220303,3088.96,3089.64,3022.26,3026.69,589.19,697905.6128
1000040,20220304,3010.4,3022.25,2989.35,3002.98,597.52,652743.2704
1000040,20220307,2983.36,2983.36,2918.9,2935.17,626.51,676456.9088
1000040,20220308,2930.98,2948.78,2871.6,2886.06,728.94,837443.9424
1000040,20220309,2896.23,2916.05,2740.03,2856.07,880.05,958849.7408
1000040,20220310,2908.09,2915.9,2852.51,2856.04,707.41,835339.6736
1000040,20220311,2845.16,2919.62,2821.83,2918.39,709.85,873379.4304
1000040,20220314,2884.51,2927.04,2858.09,2858.09,600.66,695145.6256
1000040,20220315,2835.21,2848.54,2717.81,2718.74,810.79,788228.608
1000040,20220316,2756.65,2829.85,2681.27,2820.18,777.78,847747.8912
1000040,20220317,2851.44,2905.0,2849.55,2878.07,784.14,891266.56
1000040,20220318,2863.99,2899.93,2851.41,2898.6,640.04,669263.6672
1000040,20220321,2891.64,2904.59,2850.3,2875.87,563.06,639592.1408
1000040,20220322,2861.92,2898.41,2852.45,2879.98,503.5,540787.0464
1000040,20220323,2887.29,2927.44,2882.47,2912.31,509.45,611698.6368
1000040,20220324,2888.63,2888.63,2848.96,2863.25,584.71,603214.1824
1000040,20220325,2862.24,2866.36,2811.88,2815.58,529.11,551723.6224
1000040,20220328,2794.31,2834.79,2769.89,2820.06,545.12,548707.584
1000040,20220329,2826.47,2832.61,2784.12,2794.48,416.71,469664.4096
1000040,20220330,2812.24,2855.87,2809.12,2855.26,440.5,492133.4272
1000040,20220331,2838.99,2849.12,2824.88,2834.41,406.12,435268.096
1000040,20220401,2816.47,2866.36,2805.76,2865.02,526.76,556724.0192
1000040,20220406,2862.11,2875.01,2827.46,2849.75,577.01,616222.1056
1000040,20220407,2837.86,2846.42,2789.58,2790.87,503.81,526178.3552
1000040,20220408,2795.75,2800.23,2728.66,2761.3,489.61,532941.8752
1000040,20220411,2744.45,2744.45,2648.85,2663.7,513.4,549008.9984
1000040,20220412,2680.54,2712.92,2636.01,2709.67,484.16,513024.1024
1000040,20220413,2689.65,2691.57,2650.41,2650.41,421.03,405187.4048
1000040,20220414,2666.72,2682.91,2648.68,2655.37,409.56,409176.064
1000040,20220415,2639.05,2639.05,2601.79,2609.45,433.66,428501.0944
1000040,20220418,2599.17,2641.36,2573.4,2638.83,411.31,415476.9664
1000040,20220419,2637.45,2662.38,2626.93,2645.68,361.6,364147.6608
1000040,20220420,2652.66,2656.95,2612.06,2618.3,402.29,405222.1184
1000040,20220421,2603.8,2634.38,2545.53,2554.47,513.39,463115.4688
1000040,20220422,2547.18,2571.0,2526.75,2548.25,450.98,402129.408
1000040,20220425,2510.55,2510.55,2411.02,2411.02,664.89,557781.3504
1000040,20220426,2418.15,2445.08,2367.02,2370.57,567.89,482470.0416
1000040,20220427,2342.75,2450.36,2319.65,2446.93,646.52,570058.5472
1000040,20220428,2426.04,2446.64,2392.8,2432.87,490.52,439110.9632
1000040,20220429,2446.91,2537.86,2446.91,2530.65,556.95,538193.3568
1000040,20220505,2517.87,2551.35,2510.67,2528.51,512.01,486512.3328
1000040,20220506,2475.07,2511.8,2469.22,2487.11,434.43,414263.4752
1000040,20220509,2485.57,2519.2,2482.96,2501.27,336.47,322427.3664
1000040,20220510,2476.6,2551.06,2465.66,2542.41,442.01,461908.224
1000040,20220511,2542.62,2607.58,2541.29,2551.2,573.26,589236.0704
1000040,20220512,2536.09,2572.71,2534.4,2563.75,355.28,345768.4736
1000040,20220513,2576.27,2589.35,2563.98,2587.08,377.53,357400.3712
1000040,20220516,2592.11,2603.87,2563.41,2571.85,400.34,398160.5888
1000040,20220517,2571.01,2581.38,2543.86,2581.32,356.27,366156.3648
1000040,20220518,2586.53,2595.18,2551.4,2561.82,388.55,405916.928
1000040,20220519,2530.56,2601.94,2525.27,2601.53,467.24,512399.9232
1000040,20220520,2597.29,2631.3,2590.82,2630.34,495.86,489614.5408
1000040,20220523,2648.75,2667.98,2637.34,2666.03,557.87,554683.5456
1000040,20220524,2663.23,2666.1,2576.65,2577.66,639.62,610817.1776
1000040,20220525,2574.96,2644.97,2567.62,2644.97,577.25,558330.4192
1000040,20220526,2639.93,2690.68,2613.07,2679.98,616.7,625183.6416
1000040,20220527,2681.74,2697.81,2648.25,2665.94,502.95,489892.608
1000040,20220530,2668.44,2689.98,2655.97,2688.82,468.63,452234.8032
1000040,20220531,2697.24,2741.67,2689.62,2728.88,545.04,559582.1056
1000040,20220601,2725.86,2759.06,2720.74,2743.21,606.47,604538.112
1000040,20220602,2734.58,2800.96,2728.54,2796.2,570.45,645616.1792
1000040,20220606,2790.85,2829.9,2783.2,2817.44,583.6,677519.8208
1000040,20220607,2817.88,2820.06,2777.13,2788.32,559.63,613981.696
1000040,20220608,2787.85,2793.72,2735.07,2779.88,601.8,611682.9696
1000040,20220609,2772.47,2777.95,2733.13,2750.03,506.77,538920.4992
1000040,20220610,2737.13,2789.65,2732.98,2783.18,689.31,614550.8352
1000040,20220613,2768.02,2794.78,2763.99,2783.22,587.25,585210.0096
1000040,20220614,2762.18,2762.18,2683.63,2760.88,602.95,642755.328
1000040,20220615,2754.3,2809.45,2751.13,2769.54,858.46,712103.3216
1000040,20220616,2768.16,2822.66,2768.16,2805.73,675.81,694154.6496
1000040,20220617,2794.19,2850.58,2790.15,2844.72,773.27,881387.1104
1000040,20220620,2847.48,2864.75,2839.66,2846.69,639.29,785821.9008
1000040,20220621,2842.89,2869.6,2827.75,2852.6,589.11,700308.48
1000040,20220622,2854.61,2856.84,2801.85,2801.85,505.35,615329.8432
1000040,20220623,2806.21,2833.98,2781.03,2827.98,490.84,606767.6672
1000040,20220624,2837.36,2892.68,2837.36,2880.44,591.33,808027.8016
1000040,20220627,2890.35,2910.77,2878.42,2889.84,568.8,745592.832
1000040,20220628,2892.09,2911.72,2871.86,2905.76,486.11,629226.1888
1000040,20220629,2895.97,2904.27,2848.54,2852.24,606.13,762248.7552
1000040,20220630,2863.61,2907.92,2863.61,2883.56,617.55,755980.3904
1000040,20220701,2885.9,2886.94,2859.17,2865.85,443.24,558326.6816
1000040,20220704,2875.27,2891.55,2844.99,2886.74,414.87,569208.9344
1000040,20220705,2884.58,2889.53,2834.2,2858.93,492.29,760872.704
1000040,20220706,2851.72,2887.51,2827.29,2850.03,520.48,705584.384
1000040,20220707,2848.36,2888.61,2827.15,2879.31,403.5,579427.7888
1000040,20220708,2891.41,2915.52,2878.45,2891.38,429.17,646610.9952
1000040,20220711,2885.33,2885.33,2826.92,2842.95,504.51,692245.76
1000040,20220712,2847.51,2883.44,2838.64,2841.65,447.4,589658.4704
1000040,20220713,2840.63,2899.05,2840.63,2889.38,423.06,649053.1328
1000040,20220714,2893.92,2963.08,2887.2,2947.15,479.54,772761.6
1000040,20220715,2928.63,2952.82,2910.03,2910.03,526.46,770907.0848
1000040,20220718,2920.0,2955.04,2905.38,2950.67,453.24,679398.7072
1000040,20220719,2953.48,2989.36,2950.76,2967.19,480.39,697279.488
1000040,20220720,2966.49,3016.06,2954.04,3006.67,444.17,682537.8816
1000040,20220721,3003.37,3006.35,2977.17,2977.41,424.49,603212.5952
1000040,20220722,2979.27,2992.34,2938.31,2958.8,363.92,535572.736
1000040,20220725,2961.7,2962.72,2883.74,2900.19,434.69,710656.5632
1000040,20220726,2910.0,2941.74,2894.3,2937.93,399.53,611686.8096
1000040,20220727,2934.25,2934.63,2899.38,2926.37,422.48,694115.2256
1000040,20220728,2934.48,2947.9,2880.37,2885.4,529.1,837659.136
1000040,20220729,2891.76,2919.74,2881.03,2883.72,462.36,673337.4464
1000040,20220801,2881.17,2902.42,2858.98,2892.3,411.28,592484.8128
1000040,20220802,2865.76,2867.86,2801.42,2837.88,661.4,788982.016
1000040,20220803,2838.71,2876.96,2810.18,2813.95,471.2,661760.768
1000040,20220804,2825.07,2838.91,2797.51,2833.37,388.97,570205.7984
1000040,20220805,2838.54,2878.67,2823.38,2874.36,436.25,623894.4768
1000040,20220808,2854.15,2894.38,2849.99,2881.73,402.44,585777.6128
1000040,20220809,2880.15,2925.86,2870.59,2920.06,630.12,719084.6464
1000040,20220810,2914.31,2940.02,2896.87,2909.3,476.6,571897.5488
1000040,20220811,2920.65,2947.11,2917.89,2942.24,483.79,597616.1792
1000040,20220812,2943.84,2943.84,2907.75,2919.13,441.49,608077.6704
1000040,20220815,2914.58,2959.4,2907.42,2950.27,410.35,584871.2192
1000040,20220816,2956.89,2974.67,2943.96,2950.75,385.34,617355.6224
1000040,20220817,2951.47,2969.14,2942.31,2964.26,529.15,584898.6624
1000040,20220818,2962.41,3004.31,2958.13,2999.25,528.19,770167.3984
1000040,20220819,2993.8,3011.98,2961.44,2962.78,675.73,858046.9248
1000040,20220822,2953.5,2981.91,2943.54,2981.0,604.78,740851.3536
1000040,20220823,2968.3,2980.09,2948.55,2957.59,474.61,620190.6688
1000040,20220824,2957.15,2965.07,2896.7,2902.73,560.13,664690.5344
1000040,20220825,2910.64,2918.84,2870.31,2895.71,515.49,622927.1552
1000040,20220826,2899.43,2941.91,2899.13,2907.28,479.96,611893.1968
1000040,20220829,2873.45,2921.27,2864.34,2917.44,415.27,526227.7632
1000040,20220830,2922.11,2989.35,2922.11,2976.98,645.07,907693.6704
1000040,20220831,2969.74,2969.94,2874.94,2882.68,733.59,1023214.1824
1000040,20220901,2876.33,2950.98,2876.33,2921.34,642.51,891558.4
1000040,20220902,2923.63,2959.64,2904.09,2942.41,556.15,760146.7392
1000040,20220905,2952.09,2979.1,2938.12,2970.18,568.47,825202.1248
1000040,20220906,2971.7,3009.89,2952.88,2998.35,530.52,811719.2192
1000040,20220907,2990.28,3014.17,2983.13,3000.29,486.36,701327.5136
1000040,20220908,2988.0,3009.26,2976.92,2994.5,446.37,563554.3552
1000040,20220909,2989.21,2995.21,2953.53,2981.86,481.41,565474.5088
1000040,20220913,2988.35,2994.54,2958.03,2971.85,399.94,475690.5472
1000040,20220914,2939.05,2962.93,2916.2,2943.17,396.3,474749.3888
1000040,20220915,2955.1,2956.09,2855.24,2884.48,509.9,681359.872
1000040,20220916,2875.26,2900.04,2834.0,2834.02,484.91,607166.6688
1000040,20220919,2826.54,2838.04,2799.73,2819.77,403.79,538756.8128
1000040,20220920,2835.62,2870.83,2832.92,2843.46,316.53,460362.8032
1000040,20220921,2837.49,2851.04,2799.87,2838.18,361.2,448334.8992
1000040,20220922,2823.42,2857.31,2806.9,2831.37,307.15,448821.7088
1000040,20220923,2829.74,2840.6,2790.85,2815.83,582.46,596720.2816
1000040,20220926,2796.11,2850.78,2793.24,2804.23,520.56,636152.5248
1000040,20220927,2823.68,2889.6,2823.68,2888.92,427.9,662989.3632
1000040,20220928,2886.95,2886.95,2812.74,2814.24,375.35,512735.0272
1000040,20220929,2836.45,2840.48,2780.35,2792.73,405.17,493294.6432
1000040,20220930,2789.01,2801.71,2758.83,2758.83,313.1,411375.5136
1000040,20221010,2764.47,2793.22,2728.03,2739.62,481.16,560127.5392
1000040,20221011,2738.06,2799.22,2737.19,2785.22,347.32,483690.8032
1000040,20221012,2781.66,2870.08,2766.06,2868.39,492.07,621195.8272
1000040,20221013,2852.62,2902.38,2850.17,2876.3,460.57,598831.7696
1000040,20221014,2886.12,2901.3,2863.74,2880.05,479.66,645752.1664
1000040,20221017,2869.24,2887.25,2862.84,2881.35,407.79,518181.0176
1000040,20221018,2885.27,2923.91,2879.29,2911.13,398.91,592795.1872
1000040,20221019,2900.44,2904.49,2864.67,2866.08,350.23,539110.7072
1000040,20221020,2857.61,2877.36,2829.19,2850.59,378.36,547040.5632
1000040,20221021,2863.15,2909.39,2863.15,2893.87,478.76,759056.64
1000040,20221024,2899.25,2922.83,2849.45,2865.84,501.9,730137.6512
1000040,20221025,2857.1,2885.53,2825.27,2850.45,407.94,583638.8864
1000040,20221026,2848.76,2894.91,2829.8,2861.26,435.28,642975.7952
1000040,20221027,2858.1,2862.85,2795.84,2814.92,686.96,1035364.4544
1000040,20221028,2789.1,2830.65,2774.54,2782.87,538.26,795621.4272
1000040,20221031,2766.11,2848.01,2766.11,2809.47,607.15,821429.76
1000040,20221101,2807.15,2812.04,2741.8,2793.49,761.73,1081956.1472
1000040,20221102,2790.38,2840.49,2755.68,2837.98,1079.06,1183093.8624
1000040,20221103,2833.68,2847.84,2800.11,2813.51,1413.83,1197998.8992
1000040,20221104,2801.41,2864.83,2797.25,2849.94,1009.23,995040.5632
